"State","State.Code","Year","Year.Code","Month","Month.Code","Deaths"
"North Dakota",38,2021,2021,"Dec., 2021 ","2021/12","11"
"Ohio",39,2021,2021,"Jan., 2021 ","2021/01","149"
"Ohio",39,2021,2021,"Feb., 2021 ","2021/02","138"
"Ohio",39,2021,2021,"Mar., 2021 ","2021/03","144"
"Ohio",39,2021,2021,"Apr., 2021 ","2021/04","149"
"Ohio",39,2021,2021,"May, 2021 ","2021/05","177"
"Ohio",39,2021,2021,"Jun., 2021 ","2021/06","156"
"Ohio",39,2021,2021,"Jul., 2021 ","2021/07","182"
"Ohio",39,2021,2021,"Aug., 2021 ","2021/08","157"
"Ohio",39,2021,2021,"Sep., 2021 ","2021/09","161"
"Ohio",39,2021,2021,"Oct., 2021 ","2021/10","183"
"Ohio",39,2021,2021,"Nov., 2021 ","2021/11","142"
"Ohio",39,2021,2021,"Dec., 2021 ","2021/12","161"
"Oklahoma",40,2021,2021,"Jan., 2021 ","2021/01","68"
"Oklahoma",40,2021,2021,"Feb., 2021 ","2021/02","74"
"Oklahoma",40,2021,2021,"Mar., 2021 ","2021/03","69"
"Oklahoma",40,2021,2021,"Apr., 2021 ","2021/04","72"
"Oklahoma",40,2021,2021,"May, 2021 ","2021/05","77"
"Oklahoma",40,2021,2021,"Jun., 2021 ","2021/06","58"
"Oklahoma",40,2021,2021,"Jul., 2021 ","2021/07","74"
"Oklahoma",40,2021,2021,"Aug., 2021 ","2021/08","82"
"Oklahoma",40,2021,2021,"Sep., 2021 ","2021/09","66"
"Oklahoma",40,2021,2021,"Oct., 2021 ","2021/10","64"
"Oklahoma",40,2021,2021,"Nov., 2021 ","2021/11","73"
"Oklahoma",40,2021,2021,"Dec., 2021 ","2021/12","57"
"Oregon",41,2021,2021,"Jan., 2021 ","2021/01","62"
"Oregon",41,2021,2021,"Feb., 2021 ","2021/02","45"
"Oregon",41,2021,2021,"Mar., 2021 ","2021/03","73"
"Oregon",41,2021,2021,"Apr., 2021 ","2021/04","34"
"Oregon",41,2021,2021,"May, 2021 ","2021/05","53"
"Oregon",41,2021,2021,"Jun., 2021 ","2021/06","55"
"Oregon",41,2021,2021,"Jul., 2021 ","2021/07","63"
"Oregon",41,2021,2021,"Aug., 2021 ","2021/08","44"
"Oregon",41,2021,2021,"Sep., 2021 ","2021/09","45"
"Oregon",41,2021,2021,"Oct., 2021 ","2021/10","64"
"Oregon",41,2021,2021,"Nov., 2021 ","2021/11","57"
"Oregon",41,2021,2021,"Dec., 2021 ","2021/12","63"
"Pennsylvania",42,2021,2021,"Jan., 2021 ","2021/01","147"
"Pennsylvania",42,2021,2021,"Feb., 2021 ","2021/02","136"
"Pennsylvania",42,2021,2021,"Mar., 2021 ","2021/03","142"
"Pennsylvania",42,2021,2021,"Apr., 2021 ","2021/04","149"
"Pennsylvania",42,2021,2021,"May, 2021 ","2021/05","169"
"Pennsylvania",42,2021,2021,"Jun., 2021 ","2021/06","149"
"Pennsylvania",42,2021,2021,"Jul., 2021 ","2021/07","176"
"Pennsylvania",42,2021,2021,"Aug., 2021 ","2021/08","156"
"Pennsylvania",42,2021,2021,"Sep., 2021 ","2021/09","149"
"Pennsylvania",42,2021,2021,"Oct., 2021 ","2021/10","172"
"Pennsylvania",42,2021,2021,"Nov., 2021 ","2021/11","177"
"Pennsylvania",42,2021,2021,"Dec., 2021 ","2021/12","170"
"Rhode Island",44,2021,2021,"Jan., 2021 ","2021/01","Suppressed"
"Rhode Island",44,2021,2021,"Feb., 2021 ","2021/02","Suppressed"
"Rhode Island",44,2021,2021,"Mar., 2021 ","2021/03","Suppressed"
"Rhode Island",44,2021,2021,"Apr., 2021 ","2021/04","Suppressed"
"Rhode Island",44,2021,2021,"May, 2021 ","2021/05","Suppressed"
"Rhode Island",44,2021,2021,"Jun., 2021 ","2021/06","Suppressed"
"Rhode Island",44,2021,2021,"Jul., 2021 ","2021/07","Suppressed"
"Rhode Island",44,2021,2021,"Aug., 2021 ","2021/08","Suppressed"
"Rhode Island",44,2021,2021,"Sep., 2021 ","2021/09","Suppressed"
"Rhode Island",44,2021,2021,"Oct., 2021 ","2021/10","Suppressed"
"Rhode Island",44,2021,2021,"Nov., 2021 ","2021/11","Suppressed"
"Rhode Island",44,2021,2021,"Dec., 2021 ","2021/12","Suppressed"
"South Carolina",45,2021,2021,"Jan., 2021 ","2021/01","103"
"South Carolina",45,2021,2021,"Feb., 2021 ","2021/02","73"
"South Carolina",45,2021,2021,"Mar., 2021 ","2021/03","77"
"South Carolina",45,2021,2021,"Apr., 2021 ","2021/04","81"
"South Carolina",45,2021,2021,"May, 2021 ","2021/05","101"
"South Carolina",45,2021,2021,"Jun., 2021 ","2021/06","111"
"South Carolina",45,2021,2021,"Jul., 2021 ","2021/07","109"
"South Carolina",45,2021,2021,"Aug., 2021 ","2021/08","96"
"South Carolina",45,2021,2021,"Sep., 2021 ","2021/09","101"
"South Carolina",45,2021,2021,"Oct., 2021 ","2021/10","96"
"South Carolina",45,2021,2021,"Nov., 2021 ","2021/11","86"
"South Carolina",45,2021,2021,"Dec., 2021 ","2021/12","97"
"South Dakota",46,2021,2021,"Jan., 2021 ","2021/01","19"
"South Dakota",46,2021,2021,"Feb., 2021 ","2021/02","Suppressed"
"South Dakota",46,2021,2021,"Mar., 2021 ","2021/03","Suppressed"
"South Dakota",46,2021,2021,"Apr., 2021 ","2021/04","Suppressed"
"South Dakota",46,2021,2021,"May, 2021 ","2021/05","Suppressed"
"South Dakota",46,2021,2021,"Jun., 2021 ","2021/06","13"
"South Dakota",46,2021,2021,"Jul., 2021 ","2021/07","Suppressed"
"South Dakota",46,2021,2021,"Aug., 2021 ","2021/08","10"
"South Dakota",46,2021,2021,"Sep., 2021 ","2021/09","10"
"South Dakota",46,2021,2021,"Oct., 2021 ","2021/10","10"
"South Dakota",46,2021,2021,"Nov., 2021 ","2021/11","18"
"South Dakota",46,2021,2021,"Dec., 2021 ","2021/12","Suppressed"
"Tennessee",47,2021,2021,"Jan., 2021 ","2021/01","137"
"Tennessee",47,2021,2021,"Feb., 2021 ","2021/02","128"
"Tennessee",47,2021,2021,"Mar., 2021 ","2021/03","108"
"Tennessee",47,2021,2021,"Apr., 2021 ","2021/04","109"
"Tennessee",47,2021,2021,"May, 2021 ","2021/05","126"
"Tennessee",47,2021,2021,"Jun., 2021 ","2021/06","131"
"Tennessee",47,2021,2021,"Jul., 2021 ","2021/07","126"
"Tennessee",47,2021,2021,"Aug., 2021 ","2021/08","142"
"Tennessee",47,2021,2021,"Sep., 2021 ","2021/09","146"
"Tennessee",47,2021,2021,"Oct., 2021 ","2021/10","154"
"Tennessee",47,2021,2021,"Nov., 2021 ","2021/11","117"
"Tennessee",47,2021,2021,"Dec., 2021 ","2021/12","140"
"Texas",48,2021,2021,"Jan., 2021 ","2021/01","341"
"Texas",48,2021,2021,"Feb., 2021 ","2021/02","348"
"Texas",48,2021,2021,"Mar., 2021 ","2021/03","364"
"Texas",48,2021,2021,"Apr., 2021 ","2021/04","378"
"Texas",48,2021,2021,"May, 2021 ","2021/05","393"
"Texas",48,2021,2021,"Jun., 2021 ","2021/06","407"
"Texas",48,2021,2021,"Jul., 2021 ","2021/07","368"
"Texas",48,2021,2021,"Aug., 2021 ","2021/08","376"
"Texas",48,2021,2021,"Sep., 2021 ","2021/09","421"
"Texas",48,2021,2021,"Oct., 2021 ","2021/10","434"
"Texas",48,2021,2021,"Nov., 2021 ","2021/11","367"
"Texas",48,2021,2021,"Dec., 2021 ","2021/12","378"
"Utah",49,2021,2021,"Jan., 2021 ","2021/01","38"
"Utah",49,2021,2021,"Feb., 2021 ","2021/02","27"
"Utah",49,2021,2021,"Mar., 2021 ","2021/03","38"
"Utah",49,2021,2021,"Apr., 2021 ","2021/04","38"
"Utah",49,2021,2021,"May, 2021 ","2021/05","39"
"Utah",49,2021,2021,"Jun., 2021 ","2021/06","47"
"Utah",49,2021,2021,"Jul., 2021 ","2021/07","34"
"Utah",49,2021,2021,"Aug., 2021 ","2021/08","51"
"Utah",49,2021,2021,"Sep., 2021 ","2021/09","47"
"Utah",49,2021,2021,"Oct., 2021 ","2021/10","31"
"Utah",49,2021,2021,"Nov., 2021 ","2021/11","25"
"Utah",49,2021,2021,"Dec., 2021 ","2021/12","29"
"Vermont",50,2021,2021,"Jan., 2021 ","2021/01","Suppressed"
"Vermont",50,2021,2021,"Feb., 2021 ","2021/02","Suppressed"
"Vermont",50,2021,2021,"Mar., 2021 ","2021/03","Suppressed"
"Vermont",50,2021,2021,"Apr., 2021 ","2021/04","Suppressed"
"Vermont",50,2021,2021,"May, 2021 ","2021/05","Suppressed"
"Vermont",50,2021,2021,"Jun., 2021 ","2021/06","Suppressed"
"Vermont",50,2021,2021,"Jul., 2021 ","2021/07","Suppressed"
"Vermont",50,2021,2021,"Aug., 2021 ","2021/08","Suppressed"
"Vermont",50,2021,2021,"Sep., 2021 ","2021/09","Suppressed"
"Vermont",50,2021,2021,"Oct., 2021 ","2021/10","Suppressed"
"Vermont",50,2021,2021,"Nov., 2021 ","2021/11","11"
"Vermont",50,2021,2021,"Dec., 2021 ","2021/12","Suppressed"
"Virginia",51,2021,2021,"Jan., 2021 ","2021/01","94"
"Virginia",51,2021,2021,"Feb., 2021 ","2021/02","70"
"Virginia",51,2021,2021,"Mar., 2021 ","2021/03","111"
"Virginia",51,2021,2021,"Apr., 2021 ","2021/04","99"
"Virginia",51,2021,2021,"May, 2021 ","2021/05","100"
"Virginia",51,2021,2021,"Jun., 2021 ","2021/06","106"
"Virginia",51,2021,2021,"Jul., 2021 ","2021/07","113"
"Virginia",51,2021,2021,"Aug., 2021 ","2021/08","102"
"Virginia",51,2021,2021,"Sep., 2021 ","2021/09","95"
"Virginia",51,2021,2021,"Oct., 2021 ","2021/10","117"
"Virginia",51,2021,2021,"Nov., 2021 ","2021/11","122"
"Virginia",51,2021,2021,"Dec., 2021 ","2021/12","115"
"Washington",53,2021,2021,"Jan., 2021 ","2021/01","62"
"Washington",53,2021,2021,"Feb., 2021 ","2021/02","69"
"Washington",53,2021,2021,"Mar., 2021 ","2021/03","65"
"Washington",53,2021,2021,"Apr., 2021 ","2021/04","65"
"Washington",53,2021,2021,"May, 2021 ","2021/05","60"
"Washington",53,2021,2021,"Jun., 2021 ","2021/06","73"
"Washington",53,2021,2021,"Jul., 2021 ","2021/07","84"
"Washington",53,2021,2021,"Aug., 2021 ","2021/08","95"
"Washington",53,2021,2021,"Sep., 2021 ","2021/09","84"
"Washington",53,2021,2021,"Oct., 2021 ","2021/10","90"
"Washington",53,2021,2021,"Nov., 2021 ","2021/11","71"
"Washington",53,2021,2021,"Dec., 2021 ","2021/12","71"
"West Virginia",54,2021,2021,"Jan., 2021 ","2021/01","30"
"West Virginia",54,2021,2021,"Feb., 2021 ","2021/02","24"
"West Virginia",54,2021,2021,"Mar., 2021 ","2021/03","24"
"West Virginia",54,2021,2021,"Apr., 2021 ","2021/04","31"
"West Virginia",54,2021,2021,"May, 2021 ","2021/05","30"
"West Virginia",54,2021,2021,"Jun., 2021 ","2021/06","22"
"West Virginia",54,2021,2021,"Jul., 2021 ","2021/07","19"
"West Virginia",54,2021,2021,"Aug., 2021 ","2021/08","27"
"West Virginia",54,2021,2021,"Sep., 2021 ","2021/09","26"
"West Virginia",54,2021,2021,"Oct., 2021 ","2021/10","36"
"West Virginia",54,2021,2021,"Nov., 2021 ","2021/11","30"
"West Virginia",54,2021,2021,"Dec., 2021 ","2021/12","19"
"Wisconsin",55,2021,2021,"Jan., 2021 ","2021/01","58"
"Wisconsin",55,2021,2021,"Feb., 2021 ","2021/02","49"
"Wisconsin",55,2021,2021,"Mar., 2021 ","2021/03","46"
"Wisconsin",55,2021,2021,"Apr., 2021 ","2021/04","65"
"Wisconsin",55,2021,2021,"May, 2021 ","2021/05","75"
"Wisconsin",55,2021,2021,"Jun., 2021 ","2021/06","60"
"Wisconsin",55,2021,2021,"Jul., 2021 ","2021/07","66"
"Wisconsin",55,2021,2021,"Aug., 2021 ","2021/08","75"
"Wisconsin",55,2021,2021,"Sep., 2021 ","2021/09","72"
"Wisconsin",55,2021,2021,"Oct., 2021 ","2021/10","86"
"Wisconsin",55,2021,2021,"Nov., 2021 ","2021/11","72"
"Wisconsin",55,2021,2021,"Dec., 2021 ","2021/12","61"
"Wyoming",56,2021,2021,"Jan., 2021 ","2021/01","Suppressed"
"Wyoming",56,2021,2021,"Feb., 2021 ","2021/02","Suppressed"
"Wyoming",56,2021,2021,"Mar., 2021 ","2021/03","13"
"Wyoming",56,2021,2021,"Apr., 2021 ","2021/04","Suppressed"
"Wyoming",56,2021,2021,"May, 2021 ","2021/05","12"
"Wyoming",56,2021,2021,"Jun., 2021 ","2021/06","14"
"Wyoming",56,2021,2021,"Jul., 2021 ","2021/07","17"
"Wyoming",56,2021,2021,"Aug., 2021 ","2021/08","20"
"Wyoming",56,2021,2021,"Sep., 2021 ","2021/09","10"
"Wyoming",56,2021,2021,"Oct., 2021 ","2021/10","19"
"Wyoming",56,2021,2021,"Nov., 2021 ","2021/11","17"
"Wyoming",56,2021,2021,"Dec., 2021 ","2021/12","Suppressed"
"Alabama",1,1999,1999,"Jan., 1999","1999/01","64"
"Alabama",1,1999,1999,"Feb., 1999","1999/02","64"
"Alabama",1,1999,1999,"Mar., 1999","1999/03","51"
"Alabama",1,1999,1999,"Apr., 1999","1999/04","65"
"Alabama",1,1999,1999,"May, 1999","1999/05","73"
"Alabama",1,1999,1999,"Jun., 1999","1999/06","67"
"Alabama",1,1999,1999,"Jul., 1999","1999/07","59"
"Alabama",1,1999,1999,"Aug., 1999","1999/08","79"
"Alabama",1,1999,1999,"Sep., 1999","1999/09","69"
"Alabama",1,1999,1999,"Oct., 1999","1999/10","60"
"Alabama",1,1999,1999,"Nov., 1999","1999/11","58"
"Alabama",1,1999,1999,"Dec., 1999","1999/12","78"
"Alabama",1,2000,2000,"Jan., 2000","2000/01","67"
"Alabama",1,2000,2000,"Feb., 2000","2000/02","52"
"Alabama",1,2000,2000,"Mar., 2000","2000/03","64"
"Alabama",1,2000,2000,"Apr., 2000","2000/04","57"
"Alabama",1,2000,2000,"May, 2000","2000/05","76"
"Alabama",1,2000,2000,"Jun., 2000","2000/06","74"
"Alabama",1,2000,2000,"Jul., 2000","2000/07","65"
"Alabama",1,2000,2000,"Aug., 2000","2000/08","79"
"Alabama",1,2000,2000,"Sep., 2000","2000/09","65"
"Alabama",1,2000,2000,"Oct., 2000","2000/10","55"
"Alabama",1,2000,2000,"Nov., 2000","2000/11","56"
"Alabama",1,2000,2000,"Dec., 2000","2000/12","54"
"Alabama",1,2001,2001,"Jan., 2001","2001/01","59"
"Alabama",1,2001,2001,"Feb., 2001","2001/02","58"
"Alabama",1,2001,2001,"Mar., 2001","2001/03","63"
"Alabama",1,2001,2001,"Apr., 2001","2001/04","56"
"Alabama",1,2001,2001,"May, 2001","2001/05","60"
"Alabama",1,2001,2001,"Jun., 2001","2001/06","63"
"Alabama",1,2001,2001,"Jul., 2001","2001/07","54"
"Alabama",1,2001,2001,"Aug., 2001","2001/08","68"
"Alabama",1,2001,2001,"Sep., 2001","2001/09","55"
"Alabama",1,2001,2001,"Oct., 2001","2001/10","70"
"Alabama",1,2001,2001,"Nov., 2001","2001/11","65"
"Alabama",1,2001,2001,"Dec., 2001","2001/12","66"
"Alabama",1,2002,2002,"Jan., 2002","2002/01","57"
"Alabama",1,2002,2002,"Feb., 2002","2002/02","62"
"Alabama",1,2002,2002,"Mar., 2002","2002/03","58"
"Alabama",1,2002,2002,"Apr., 2002","2002/04","51"
"Alabama",1,2002,2002,"May, 2002","2002/05","56"
"Alabama",1,2002,2002,"Jun., 2002","2002/06","60"
"Alabama",1,2002,2002,"Jul., 2002","2002/07","69"
"Alabama",1,2002,2002,"Aug., 2002","2002/08","75"
"Alabama",1,2002,2002,"Sep., 2002","2002/09","79"
"Alabama",1,2002,2002,"Oct., 2002","2002/10","55"
"Alabama",1,2002,2002,"Nov., 2002","2002/11","45"
"Alabama",1,2002,2002,"Dec., 2002","2002/12","57"
"Alabama",1,2003,2003,"Jan., 2003","2003/01","68"
"Alabama",1,2003,2003,"Feb., 2003","2003/02","57"
"Alabama",1,2003,2003,"Mar., 2003","2003/03","61"
"Alabama",1,2003,2003,"Apr., 2003","2003/04","45"
"Alabama",1,2003,2003,"May, 2003","2003/05","61"
"Alabama",1,2003,2003,"Jun., 2003","2003/06","61"
"Alabama",1,2003,2003,"Jul., 2003","2003/07","73"
"Alabama",1,2003,2003,"Aug., 2003","2003/08","77"
"Alabama",1,2003,2003,"Sep., 2003","2003/09","59"
"Alabama",1,2003,2003,"Oct., 2003","2003/10","65"
"Alabama",1,2003,2003,"Nov., 2003","2003/11","61"
"Alabama",1,2003,2003,"Dec., 2003","2003/12","76"
"Alabama",1,2004,2004,"Jan., 2004","2004/01","59"
"Alabama",1,2004,2004,"Feb., 2004","2004/02","51"
"Alabama",1,2004,2004,"Mar., 2004","2004/03","54"
"Alabama",1,2004,2004,"Apr., 2004","2004/04","37"
"Alabama",1,2004,2004,"May, 2004","2004/05","53"
"Alabama",1,2004,2004,"Jun., 2004","2004/06","70"
"Alabama",1,2004,2004,"Jul., 2004","2004/07","61"
"Alabama",1,2004,2004,"Aug., 2004","2004/08","65"
"Alabama",1,2004,2004,"Sep., 2004","2004/09","59"
"Alabama",1,2004,2004,"Oct., 2004","2004/10","44"
"Alabama",1,2004,2004,"Nov., 2004","2004/11","60"
"Alabama",1,2004,2004,"Dec., 2004","2004/12","64"
"Alabama",1,2005,2005,"Jan., 2005","2005/01","80"
"Alabama",1,2005,2005,"Feb., 2005","2005/02","42"
"Alabama",1,2005,2005,"Mar., 2005","2005/03","49"
"Alabama",1,2005,2005,"Apr., 2005","2005/04","53"
"Alabama",1,2005,2005,"May, 2005","2005/05","73"
"Alabama",1,2005,2005,"Jun., 2005","2005/06","36"
"Alabama",1,2005,2005,"Jul., 2005","2005/07","64"
"Alabama",1,2005,2005,"Aug., 2005","2005/08","74"
"Alabama",1,2005,2005,"Sep., 2005","2005/09","55"
"Alabama",1,2005,2005,"Oct., 2005","2005/10","73"
"Alabama",1,2005,2005,"Nov., 2005","2005/11","66"
"Alabama",1,2005,2005,"Dec., 2005","2005/12","66"
"Alabama",1,2006,2006,"Jan., 2006","2006/01","59"
"Alabama",1,2006,2006,"Feb., 2006","2006/02","61"
"Alabama",1,2006,2006,"Mar., 2006","2006/03","63"
"Alabama",1,2006,2006,"Apr., 2006","2006/04","67"
"Alabama",1,2006,2006,"May, 2006","2006/05","70"
"Alabama",1,2006,2006,"Jun., 2006","2006/06","67"
"Alabama",1,2006,2006,"Jul., 2006","2006/07","64"
"Alabama",1,2006,2006,"Aug., 2006","2006/08","61"
"Alabama",1,2006,2006,"Sep., 2006","2006/09","60"
"Alabama",1,2006,2006,"Oct., 2006","2006/10","77"
"Alabama",1,2006,2006,"Nov., 2006","2006/11","59"
"Alabama",1,2006,2006,"Dec., 2006","2006/12","70"
"Alabama",1,2007,2007,"Jan., 2007","2007/01","60"
"Alabama",1,2007,2007,"Feb., 2007","2007/02","53"
"Alabama",1,2007,2007,"Mar., 2007","2007/03","55"
"Alabama",1,2007,2007,"Apr., 2007","2007/04","59"
"Alabama",1,2007,2007,"May, 2007","2007/05","69"
"Alabama",1,2007,2007,"Jun., 2007","2007/06","76"
"Alabama",1,2007,2007,"Jul., 2007","2007/07","88"
"Alabama",1,2007,2007,"Aug., 2007","2007/08","74"
"Alabama",1,2007,2007,"Sep., 2007","2007/09","64"
"Alabama",1,2007,2007,"Oct., 2007","2007/10","68"
"Alabama",1,2007,2007,"Nov., 2007","2007/11","73"
"Alabama",1,2007,2007,"Dec., 2007","2007/12","72"
"Alabama",1,2008,2008,"Jan., 2008","2008/01","79"
"Alabama",1,2008,2008,"Feb., 2008","2008/02","57"
"Alabama",1,2008,2008,"Mar., 2008","2008/03","72"
"Alabama",1,2008,2008,"Apr., 2008","2008/04","68"
"Alabama",1,2008,2008,"May, 2008","2008/05","61"
"Alabama",1,2008,2008,"Jun., 2008","2008/06","70"
"Alabama",1,2008,2008,"Jul., 2008","2008/07","91"
"Alabama",1,2008,2008,"Aug., 2008","2008/08","70"
"Alabama",1,2008,2008,"Sep., 2008","2008/09","61"
"Alabama",1,2008,2008,"Oct., 2008","2008/10","66"
"Alabama",1,2008,2008,"Nov., 2008","2008/11","70"
"Alabama",1,2008,2008,"Dec., 2008","2008/12","54"
"Alabama",1,2009,2009,"Jan., 2009","2009/01","84"
"Alabama",1,2009,2009,"Feb., 2009","2009/02","57"
"Alabama",1,2009,2009,"Mar., 2009","2009/03","76"
"Alabama",1,2009,2009,"Apr., 2009","2009/04","71"
"Alabama",1,2009,2009,"May, 2009","2009/05","70"
"Alabama",1,2009,2009,"Jun., 2009","2009/06","69"
"Alabama",1,2009,2009,"Jul., 2009","2009/07","74"
"Alabama",1,2009,2009,"Aug., 2009","2009/08","63"
"Alabama",1,2009,2009,"Sep., 2009","2009/09","55"
"Alabama",1,2009,2009,"Oct., 2009","2009/10","83"
"Alabama",1,2009,2009,"Nov., 2009","2009/11","64"
"Alabama",1,2009,2009,"Dec., 2009","2009/12","63"
"Alabama",1,2010,2010,"Jan., 2010","2010/01","68"
"Alabama",1,2010,2010,"Feb., 2010","2010/02","71"
"Alabama",1,2010,2010,"Mar., 2010","2010/03","65"
"Alabama",1,2010,2010,"Apr., 2010","2010/04","50"
"Alabama",1,2010,2010,"May, 2010","2010/05","64"
"Alabama",1,2010,2010,"Jun., 2010","2010/06","73"
"Alabama",1,2010,2010,"Jul., 2010","2010/07","82"
"Alabama",1,2010,2010,"Aug., 2010","2010/08","53"
"Alabama",1,2010,2010,"Sep., 2010","2010/09","56"
"Alabama",1,2010,2010,"Oct., 2010","2010/10","66"
"Alabama",1,2010,2010,"Nov., 2010","2010/11","59"
"Alabama",1,2010,2010,"Dec., 2010","2010/12","74"
"Alabama",1,2011,2011,"Jan., 2011","2011/01","73"
"Alabama",1,2011,2011,"Feb., 2011","2011/02","53"
"Alabama",1,2011,2011,"Mar., 2011","2011/03","76"
"Alabama",1,2011,2011,"Apr., 2011","2011/04","69"
"Alabama",1,2011,2011,"May, 2011","2011/05","77"
"Alabama",1,2011,2011,"Jun., 2011","2011/06","63"
"Alabama",1,2011,2011,"Jul., 2011","2011/07","68"
"Alabama",1,2011,2011,"Aug., 2011","2011/08","69"
"Alabama",1,2011,2011,"Sep., 2011","2011/09","54"
"Alabama",1,2011,2011,"Oct., 2011","2011/10","56"
"Alabama",1,2011,2011,"Nov., 2011","2011/11","66"
"Alabama",1,2011,2011,"Dec., 2011","2011/12","60"
"Alabama",1,2012,2012,"Jan., 2012","2012/01","63"
"Alabama",1,2012,2012,"Feb., 2012","2012/02","50"
"Alabama",1,2012,2012,"Mar., 2012","2012/03","70"
"Alabama",1,2012,2012,"Apr., 2012","2012/04","64"
"Alabama",1,2012,2012,"May, 2012","2012/05","61"
"Alabama",1,2012,2012,"Jun., 2012","2012/06","76"
"Alabama",1,2012,2012,"Jul., 2012","2012/07","66"
"Alabama",1,2012,2012,"Aug., 2012","2012/08","69"
"Alabama",1,2012,2012,"Sep., 2012","2012/09","87"
"Alabama",1,2012,2012,"Oct., 2012","2012/10","79"
"Alabama",1,2012,2012,"Nov., 2012","2012/11","76"
"Alabama",1,2012,2012,"Dec., 2012","2012/12","68"
"Alabama",1,2013,2013,"Jan., 2013","2013/01","69"
"Alabama",1,2013,2013,"Feb., 2013","2013/02","57"
"Alabama",1,2013,2013,"Mar., 2013","2013/03","79"
"Alabama",1,2013,2013,"Apr., 2013","2013/04","59"
"Alabama",1,2013,2013,"May, 2013","2013/05","67"
"Alabama",1,2013,2013,"Jun., 2013","2013/06","80"
"Alabama",1,2013,2013,"Jul., 2013","2013/07","64"
"Alabama",1,2013,2013,"Aug., 2013","2013/08","64"
"Alabama",1,2013,2013,"Sep., 2013","2013/09","75"
"Alabama",1,2013,2013,"Oct., 2013","2013/10","79"
"Alabama",1,2013,2013,"Nov., 2013","2013/11","75"
"Alabama",1,2013,2013,"Dec., 2013","2013/12","85"
"Alabama",1,2014,2014,"Jan., 2014","2014/01","78"
"Alabama",1,2014,2014,"Feb., 2014","2014/02","54"
"Alabama",1,2014,2014,"Mar., 2014","2014/03","72"
"Alabama",1,2014,2014,"Apr., 2014","2014/04","68"
"Alabama",1,2014,2014,"May, 2014","2014/05","59"
"Alabama",1,2014,2014,"Jun., 2014","2014/06","67"
"Alabama",1,2014,2014,"Jul., 2014","2014/07","62"
"Alabama",1,2014,2014,"Aug., 2014","2014/08","64"
"Alabama",1,2014,2014,"Sep., 2014","2014/09","73"
"Alabama",1,2014,2014,"Oct., 2014","2014/10","70"
"Alabama",1,2014,2014,"Nov., 2014","2014/11","69"
"Alabama",1,2014,2014,"Dec., 2014","2014/12","73"
"Alabama",1,2015,2015,"Jan., 2015","2015/01","80"
"Alabama",1,2015,2015,"Feb., 2015","2015/02","72"
"Alabama",1,2015,2015,"Mar., 2015","2015/03","93"
"Alabama",1,2015,2015,"Apr., 2015","2015/04","66"
"Alabama",1,2015,2015,"May, 2015","2015/05","75"
"Alabama",1,2015,2015,"Jun., 2015","2015/06","81"
"Alabama",1,2015,2015,"Jul., 2015","2015/07","92"
"Alabama",1,2015,2015,"Aug., 2015","2015/08","77"
"Alabama",1,2015,2015,"Sep., 2015","2015/09","80"
"Alabama",1,2015,2015,"Oct., 2015","2015/10","83"
"Alabama",1,2015,2015,"Nov., 2015","2015/11","81"
"Alabama",1,2015,2015,"Dec., 2015","2015/12","73"
"Alabama",1,2016,2016,"Jan., 2016","2016/01","96"
"Alabama",1,2016,2016,"Feb., 2016","2016/02","80"
"Alabama",1,2016,2016,"Mar., 2016","2016/03","102"
"Alabama",1,2016,2016,"Apr., 2016","2016/04","92"
"Alabama",1,2016,2016,"May, 2016","2016/05","85"
"Alabama",1,2016,2016,"Jun., 2016","2016/06","86"
"Alabama",1,2016,2016,"Jul., 2016","2016/07","71"
"Alabama",1,2016,2016,"Aug., 2016","2016/08","77"
"Alabama",1,2016,2016,"Sep., 2016","2016/09","90"
"Alabama",1,2016,2016,"Oct., 2016","2016/10","91"
"Alabama",1,2016,2016,"Nov., 2016","2016/11","84"
"Alabama",1,2016,2016,"Dec., 2016","2016/12","80"
"Alabama",1,2017,2017,"Jan., 2017","2017/01","95"
"Alabama",1,2017,2017,"Feb., 2017","2017/02","86"
"Alabama",1,2017,2017,"Mar., 2017","2017/03","97"
"Alabama",1,2017,2017,"Apr., 2017","2017/04","87"
"Alabama",1,2017,2017,"May, 2017","2017/05","92"
"Alabama",1,2017,2017,"Jun., 2017","2017/06","98"
"Alabama",1,2017,2017,"Jul., 2017","2017/07","107"
"Alabama",1,2017,2017,"Aug., 2017","2017/08","93"
"Alabama",1,2017,2017,"Sep., 2017","2017/09","98"
"Alabama",1,2017,2017,"Oct., 2017","2017/10","78"
"Alabama",1,2017,2017,"Nov., 2017","2017/11","106"
"Alabama",1,2017,2017,"Dec., 2017","2017/12","79"
"Alabama",1,2018,2018,"Jan., 2018","2018/01","101"
"Alabama",1,2018,2018,"Feb., 2018","2018/02","86"
"Alabama",1,2018,2018,"Mar., 2018","2018/03","107"
"Alabama",1,2018,2018,"Apr., 2018","2018/04","61"
"Alabama",1,2018,2018,"May, 2018","2018/05","83"
